"created_at","screen_name","text","name","location","is_retweet","date"
2015-04-16 18:22:45,"BarackObama","""I believe in broad-based economic growth ... that's why we call it middle-class economics."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-04-16
2015-04-16 18:17:45,"BarackObama","""We all have a part to play to make sure that everybody's got a fair shot in this society."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-04-16
2015-04-16 18:14:01,"BarackObama","LIVE: President Obama is speaking at a Champions of Change event highlighting people fighting for working families. http://t.co/e9t2hvc52w","Barack Obama","Washington, DC",FALSE,2015-04-16
2015-04-16 17:56:44,"BarackObama","Tune in at 2:10 p.m. ET to watch President Obama celebrate Americans who are fighting for working families: http://t.co/FyHSlZhl0t","Barack Obama","Washington, DC",FALSE,2015-04-16
2015-04-16 16:38:38,"BarackObama","Happy #NationalHighFiveDay! http://t.co/HkSzyr0rOK","Barack Obama","Washington, DC",FALSE,2015-04-16
2015-04-16 15:33:08,"BarackObama","LIVE: The White House is hosting the eighth annual Soldier Ride with the Wounded Warrior Project. http://t.co/JGC1BdKpC9","Barack Obama","Washington, DC",FALSE,2015-04-16
2015-04-15 18:52:38,"BarackObama","LIVE: President Obama is speaking with @BlogHer and @SheKnows about equal pay, paid leave, and more. http://t.co/vR4uGzsRC4 #ObamaTownHall","Barack Obama","Washington, DC",FALSE,2015-04-15
2015-04-15 17:54:37,"BarackObama","It's time for everyone to see equal pay and child care as the economic priorities they are: http://t.co/sGaSHqftr3 #ObamaTownHall","Barack Obama","Washington, DC",FALSE,2015-04-15
2015-04-15 15:53:45,"BarackObama","Don't miss today's #ObamaTownHall with @BlogHer and @SheKnows in Charlotte at 2:35 p.m. ET: http://t.co/jMtwsdy1Pa","Barack Obama","Washington, DC",FALSE,2015-04-15
2015-04-14 17:38:56,"BarackObama","""When women succeed, America succeeds."" —President Obama #EqualPayNow","Barack Obama","Washington, DC",FALSE,2015-04-14
2015-04-14 15:03:47,"BarackObama","It's time. #EqualPayNow http://t.co/B3HbBxmMqw","Barack Obama","Washington, DC",FALSE,2015-04-14
2015-04-13 22:44:35,"BarackObama","Climate change deniers are running out of excuses. #ActOnClimate http://t.co/guYIY2dyBQ","Barack Obama","Washington, DC",FALSE,2015-04-13
2015-04-13 19:22:03,"BarackObama","Another reason Americans are #BetterWithObamacare: http://t.co/fYHgfyVtVr","Barack Obama","Washington, DC",FALSE,2015-04-13
2015-04-11 19:22:32,"BarackObama","""Two years of community college should become as free and as universal as high school is today."" —@VP Joe Biden http://t.co/opmfnUAWDs","Barack Obama","Washington, DC",FALSE,2015-04-11
2015-04-11 16:58:20,"BarackObama","In the weekly address, @VP Joe Biden talks about the plan to make community college free for two years. http://t.co/opmfnUSy22","Barack Obama","Washington, DC",FALSE,2015-04-11
2015-04-10 21:07:11,"BarackObama","WATCH: The Obama administration supports a ban on conversion therapy to protect America's youth. http://t.co/KO5EUFNZ6z","Barack Obama","Washington, DC",FALSE,2015-04-10
2015-04-10 17:45:08,"BarackObama","President Obama is working with Caribbean leaders to make clean energy a priority. Find out how: http://t.co/yV5BPa2ARo #SwitchToClean","Barack Obama","Washington, DC",FALSE,2015-04-10
2015-04-10 15:55:12,"BarackObama","Retweet if you agree: We have to #ActOnClimate now. http://t.co/KOWM1nnGUu","Barack Obama","Washington, DC",FALSE,2015-04-10
2015-04-09 20:50:07,"BarackObama","Read how one organizer found his inspiration to take action: http://t.co/nvHicvu8gt","Barack Obama","Washington, DC",FALSE,2015-04-09
2015-04-09 17:11:37,"BarackObama","""16 million people or more have health insurance that didn't have it before."" —President Obama on #Obamacare http://t.co/KR6QXo5xfY","Barack Obama","Washington, DC",FALSE,2015-04-09
2015-04-09 14:57:51,"BarackObama","Check out these great photos from this year's #EasterEggRoll: http://t.co/IAksXloAMV #TBT http://t.co/0jfTpkAHxQ","Barack Obama","Washington, DC",FALSE,2015-04-09
2015-04-08 21:22:33,"BarackObama","Man-made climate change is happening, and it's a real threat to public health. Read more here: http://t.co/jJu6MMUMSJ","Barack Obama","Washington, DC",FALSE,2015-04-08
2015-04-08 17:19:57,"BarackObama","Today marks an important milestone for civil rights. Read more from @vj44: http://t.co/fJaRbBGnXI","Barack Obama","Washington, DC",FALSE,2015-04-08
2015-04-08 14:59:20,"BarackObama","The White House is expanding ""Take Our Daughters and Sons to Work Day"" to kids who don't have a workplace to visit: http://t.co/6z72bEWXvp","Barack Obama","Washington, DC",FALSE,2015-04-08
2015-04-07 19:53:30,"BarackObama","Now is the time to #ActOnClimate. http://t.co/drhUfpXrZN","Barack Obama","Washington, DC",FALSE,2015-04-07
2015-04-07 16:55:39,"BarackObama","Read how President Obama is working to minimize public health risks from climate change: http://t.co/BoQnDZybWS #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-04-07
2015-04-07 15:28:41,"BarackObama","The House's budget is based on trickle-down economics that have failed working families. See how it could affect you: http://t.co/2xy4ix5djd","Barack Obama","Washington, DC",FALSE,2015-04-07
2015-04-06 21:43:26,"BarackObama","Happy #OpeningDay. http://t.co/j6kwxAzPXU","Barack Obama","Washington, DC",FALSE,2015-04-06
2015-04-06 18:48:26,"BarackObama","This would be huge for working families: http://t.co/BKRQaGssZk #LeadOnLeave","Barack Obama","Washington, DC",FALSE,2015-04-06
2015-04-06 14:55:36,"BarackObama","Today is the 137th White House Easter Egg Roll. Check out the celebration here: http://t.co/bX6GW7zBjM #GimmeFive","Barack Obama","Washington, DC",FALSE,2015-04-06
2015-04-04 15:20:54,"BarackObama","WATCH: In the weekly address, President Obama talks about the historic understanding reached with Iran. http://t.co/MIjYhUvFNY","Barack Obama","Washington, DC",FALSE,2015-04-04
2015-04-03 22:21:26,"BarackObama","""From my family to yours, Chag Sameach."" —President Obama http://t.co/l500BWYpEl","Barack Obama","Washington, DC",FALSE,2015-04-03
2015-04-03 18:58:22,"BarackObama","The President is launching an initiative to train 75,000 Americans—including veterans—to join the solar workforce: http://t.co/z6yBNOiXPa","Barack Obama","Washington, DC",FALSE,2015-04-03
2015-04-03 17:16:57,"BarackObama","""We've got to lead by example, invest in the future, train our workers to get jobs in the clean energy economy."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-04-03
2015-04-03 17:11:36,"BarackObama","""We've got to be relentless in our work to grow the economy and create new jobs."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-04-03
2015-04-03 17:10:14,"BarackObama","""Since I took office, solar electricity has gone up twenty-fold."" —President Obama #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-04-03
2015-04-03 17:02:49,"BarackObama","LIVE: President Obama is in Utah talking about training American workers for clean energy jobs. http://t.co/tVLVPOQw7v #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-04-03
2015-04-03 16:37:58,"BarackObama","Tune in at 1 p.m. ET to watch President Obama at Hill Air Force Base in Utah discuss the importance of clean energy: http://t.co/Y3HEZM9ekz","Barack Obama","Washington, DC",FALSE,2015-04-03
2015-04-03 13:46:23,"BarackObama","Our economy added 126,000 jobs in March, the 61st consecutive month of private-sector job growth.","Barack Obama","Washington, DC",FALSE,2015-04-03
2015-04-02 22:15:04,"BarackObama","LIVE: President Obama is speaking in Louisville, Kentucky, about the economy. http://t.co/P1uPeIHzQK","Barack Obama","Washington, DC",FALSE,2015-04-02
2015-04-02 21:18:00,"BarackObama","Tune in at 5:50 p.m. ET to watch the President deliver remarks on our economy in Louisville, Kentucky: http://t.co/hDIWz5iCjN","Barack Obama","Washington, DC",FALSE,2015-04-02
2015-04-02 20:14:26,"BarackObama","We need a budget that works for every American—not just the wealthy few. http://t.co/GOsmghWkdm","Barack Obama","Washington, DC",FALSE,2015-04-02
2015-04-02 18:30:30,"BarackObama","Happening now: The President is delivering a statement on Iran. http://t.co/mOCyKcxnBU","Barack Obama","Washington, DC",FALSE,2015-04-02
2015-04-02 15:14:55,"BarackObama","This 9-year-old girl stood up for what she believes in, and then got a letter back from the President: http://t.co/PmeH355GJu","Barack Obama","Washington, DC",FALSE,2015-04-02
2015-04-01 21:57:11,"BarackObama","Read how #Obamacare is a major reason why we’ve seen an estimated 50,000 fewer preventable patient deaths: http://t.co/DbLeHw8uk0","Barack Obama","Washington, DC",FALSE,2015-04-01
2015-04-01 19:22:24,"BarackObama","Renewable energy investments are up 17 percent globally from 2013. Read more: http://t.co/u7EMZHKmXW","Barack Obama","Washington, DC",FALSE,2015-04-01
2015-04-01 17:38:14,"BarackObama","The budget resolutions Congress passed would devastate programs millions of middle-class families rely upon. http://t.co/r3sFun6Xc5","Barack Obama","Washington, DC",FALSE,2015-04-01
2015-04-01 15:43:03,"BarackObama","Climate change is a global problem. Here's another step towards solving it: http://t.co/4VapHLCqo4 #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-04-01
2015-03-31 22:56:56,"BarackObama","Get ready for the final sprint. You have until midnight to enter ... Go! http://t.co/XMBLzQanJW http://t.co/x76RVF9j9l","Barack Obama","Washington, DC",FALSE,2015-03-31
2015-03-31 20:06:43,"BarackObama","This shouldn't be a debate. #ActOnClimate http://t.co/0seYdeb81r","Barack Obama","Washington, DC",FALSE,2015-03-31
2015-03-31 17:55:12,"BarackObama","You could talk about anything—even compare jump shots. Enter now: http://t.co/7MlSY6kPWU http://t.co/gohG6pr0Hj","Barack Obama","Washington, DC",FALSE,2015-03-31
2015-03-31 15:51:07,"BarackObama","Be one of the people building this grassroots movement from the ground up: http://t.co/lznuV1ZcpF","Barack Obama","Washington, DC",FALSE,2015-03-31
2015-03-30 21:53:34,"BarackObama","Stay calm, but act fast: There's one day left to enter for the chance to meet President Obama. http://t.co/gKX4B990RC http://t.co/Daxot5WWkW","Barack Obama","Washington, DC",FALSE,2015-03-30
2015-03-30 20:37:41,"BarackObama","Another nation commits to #ActOnClimate—Mexico announced it would cut carbon pollution 25 percent by 2030: http://t.co/Jbt77AReBo","Barack Obama","Washington, DC",FALSE,2015-03-30
2015-03-30 19:09:31,"BarackObama","Free flight, free hotel, and a chance to meet the President? Enter today: http://t.co/qhUAuJhsg6 http://t.co/sy3HPJzmes","Barack Obama","Washington, DC",FALSE,2015-03-30
2015-03-30 16:16:35,"BarackObama","LIVE: President Obama is speaking about the life and legacy of Senator Ted Kennedy in Boston. http://t.co/Rbqwuf5F9B","Barack Obama","Washington, DC",FALSE,2015-03-30
2015-03-28 19:36:29,"BarackObama","""Protecting working Americans’ paychecks shouldn’t be a partisan issue."" —President Obama http://t.co/tpyzuZj5Jz","Barack Obama","Washington, DC",FALSE,2015-03-28
2015-03-28 18:13:00,"BarackObama","WATCH: The President highlights the progress made since he signed Wall Street reform into law five years ago. http://t.co/tpyzuZj5Jz","Barack Obama","Washington, DC",FALSE,2015-03-28
2015-03-28 16:44:12,"BarackObama","You've got this: http://t.co/l8zQYngoOn http://t.co/Iue5qqR3Lu","Barack Obama","Washington, DC",FALSE,2015-03-28
2015-03-27 19:15:37,"BarackObama","Check this off your bucket list. http://t.co/1PRAd7UjfO http://t.co/0Dr0V3czMH","Barack Obama","Washington, DC",FALSE,2015-03-27
2015-03-27 17:46:29,"BarackObama","""Time and time again, @SenatorReid stood up to special interests and made sure every one of his constituents had a voice."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-03-27
2015-03-27 15:07:39,"BarackObama","Wouldn't it be nice to fly to D.C. to meet President Obama? Here's your chance: http://t.co/0GFAvXmTl2","Barack Obama","Washington, DC",FALSE,2015-03-27
2015-03-26 23:26:55,"BarackObama","If you believe in this grassroots movement for change, make an investment in its future—chip in today: http://t.co/2Uya7GsZR7","Barack Obama","Washington, DC",FALSE,2015-03-26
2015-03-26 21:00:17,"BarackObama","""There's nothing we can't do if the American people decide it's time."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-03-26
2015-03-26 20:57:55,"BarackObama","""We're also our brother's keeper ... our sister's keeper. We're also a country that believes everyone gets a fair shot."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-03-26
2015-03-26 20:55:35,"BarackObama","""Wall Street reform, what we passed five years ago, is protecting working families and taxpayers."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-03-26
2015-03-26 20:53:18,"BarackObama","""I want to invest in basic research so the jobs and industry of the future take root here."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-03-26
2015-03-26 20:51:27,"BarackObama","""The deficit has come down by two-thirds since I've been president."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-03-26
2015-03-26 20:50:08,"BarackObama","""I want to put more people back to work—rebuilding our roads and our bridges, modern ports, faster trains, faster internet"" —President Obama","Barack Obama","Washington, DC",FALSE,2015-03-26
2015-03-26 20:42:43,"BarackObama","""These ideas are not about ideology—the reason we proposed these ideas is because we know they work."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-03-26
2015-03-26 20:41:24,"BarackObama","""Two years of community college should be as free and universal as high school is today."" —President Obama #CollegeOpportunity","Barack Obama","Washington, DC",FALSE,2015-03-26
2015-03-26 20:38:13,"BarackObama","""Thanks to the hard work of the American people, America's coming back."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-03-26
2015-03-26 20:36:58,"BarackObama","""More than 16 million Americans have gained the security of health insurance."" —President Obama #BetterWithObamacare","Barack Obama","Washington, DC",FALSE,2015-03-26
